order_id,user_id,order_date,category,status,order_amount_usd,discount_usd
ORD-12318,U2135,2026-01-27 00:00:00,Home & Living,completed,125.78,0.0
ORD-12319,U2135,2026-02-02 00:00:00,Electronics,completed,303.29,0.0
ORD-12320,U2135,2026-02-12 00:00:00,Beauty,completed,27.75,0.0
ORD-12321,U2136,2026-03-19 00:00:00,Fashion,completed,57.19,0.0
ORD-12322,U2137,2026-02-18 00:00:00,Beauty,completed,116.27,11.43
ORD-12323,U2137,2026-03-10 00:00:00,Electronics,completed,179.45,29.62
ORD-12324,U2138,2026-02-24 00:00:00,Electronics,completed,295.25,0.0
ORD-12325,U2138,2026-03-06 00:00:00,Sports,completed,103.16,7.48
ORD-12326,U2139,2026-04-14 00:00:00,Electronics,completed,267.39,44.69
ORD-12327,U2140,2026-03-22 00:00:00,Sports,completed,59.75,11.06
ORD-12328,U2141,2026-02-02 00:00:00,Fashion,cancelled,143.1,0.0
ORD-12329,U2141,2026-03-06 00:00:00,Sports,completed,32.51,0.0
ORD-12330,U2142,2026-04-01 00:00:00,Home & Living,completed,66.03,0.0
ORD-12331,U2142,2026-04-02 00:00:00,Electronics,completed,186.52,0.0
ORD-12332,U2142,2026-04-30 00:00:00,Home & Living,completed,211.2,32.14
ORD-12333,U2144,2026-02-11 00:00:00,Home & Living,completed,214.33,20.1
ORD-12334,U2144,2026-02-28 00:00:00,Electronics,completed,420.36,85.87
ORD-12335,U2144,2026-03-01 00:00:00,Electronics,completed,96.99,0.0
ORD-12336,U2144,2026-03-16 00:00:00,Sports,completed,45.71,0.0
ORD-12337,U2145,2026-03-27 00:00:00,Sports,cancelled,67.33,0.0
ORD-12338,U2145,2026-04-05 00:00:00,Beauty,cancelled,55.73,0.0
ORD-12339,U2145,2026-04-08 00:00:00,Beauty,completed,86.25,0.0
ORD-12340,U2145,2026-04-18 00:00:00,Home & Living,completed,129.24,19.67
ORD-12341,U2145,2026-04-21 00:00:00,Home & Living,completed,137.94,0.0
ORD-12342,U2145,2026-04-25 00:00:00,Sports,cancelled,76.87,0.0
ORD-12343,U2145,2026-05-01 00:00:00,Sports,completed,56.2,3.54
ORD-12344,U2146,2026-03-14 00:00:00,Fashion,completed,118.37,0.0
ORD-12345,U2146,2026-03-26 00:00:00,Beauty,completed,36.95,0.0
ORD-12346,U2146,2026-04-11 00:00:00,Fashion,completed,42.82,9.34
ORD-12347,U2146,2026-04-19 00:00:00,Sports,completed,52.34,0.0
ORD-12348,U2149,2026-03-21 00:00:00,Electronics,cancelled,138.8,20.87
ORD-12349,U2149,2026-03-25 00:00:00,Electronics,completed,258.0,59.41
ORD-12350,U2150,2026-03-25 00:00:00,Electronics,completed,589.21,44.13
ORD-12351,U2151,2026-03-26 00:00:00,Home & Living,completed,76.53,5.17
ORD-12352,U2151,2026-03-31 00:00:00,Sports,refunded,35.19,4.02
ORD-12353,U2151,2026-04-02 00:00:00,Electronics,completed,286.81,62.67
ORD-12354,U2153,2026-03-08 00:00:00,Electronics,completed,300.66,70.37
ORD-12355,U2153,2026-03-19 00:00:00,Beauty,refunded,42.52,0.0
ORD-12356,U2153,2026-03-23 00:00:00,Electronics,cancelled,148.3,31.39
ORD-12357,U2153,2026-04-06 00:00:00,Fashion,completed,113.76,28.24
ORD-12358,U2153,2026-04-09 00:00:00,Beauty,completed,54.74,0.0
ORD-12359,U2153,2026-04-27 00:00:00,Fashion,completed,105.9,0.0
ORD-12360,U2154,2026-05-04 00:00:00,Beauty,refunded,68.7,0.0
ORD-12361,U2156,2026-01-16 00:00:00,Beauty,completed,32.19,6.36
ORD-12362,U2157,2026-03-26 00:00:00,Fashion,completed,157.98,0.0
ORD-12363,U2157,2026-04-02 00:00:00,Beauty,completed,17.12,1.16
ORD-12364,U2157,2026-04-29 00:00:00,Beauty,completed,93.75,18.9
ORD-12365,U2158,2026-03-27 00:00:00,Sports,completed,114.62,0.0
ORD-12366,U2158,2026-03-29 00:00:00,Electronics,completed,593.59,0.0
ORD-12367,U2158,2026-04-03 00:00:00,Beauty,completed,19.89,0.0
ORD-12368,U2158,2026-04-25 00:00:00,Home & Living,refunded,174.99,0.0
ORD-12369,U2158,2026-04-27 00:00:00,Sports,completed,38.84,0.0
ORD-12370,U2158,2026-04-28 00:00:00,Sports,completed,50.91,0.0
ORD-12372,U2159,2026-01-08 00:00:00,Fashion,completed,75.61,0.0
ORD-12373,U2160,2026-03-17 00:00:00,Electronics,completed,213.06,0.0
ORD-12374,U2161,2026-01-14 00:00:00,Electronics,completed,543.26,0.0
ORD-12375,U2161,2026-02-11 00:00:00,Beauty,completed,36.19,0.0
ORD-12376,U2162,2026-02-24 00:00:00,Electronics,completed,374.16,0.0
ORD-12377,U2163,2026-03-15 00:00:00,Beauty,cancelled,83.99,0.0
ORD-12378,U2163,2026-04-28 00:00:00,Sports,completed,89.53,10.17
ORD-12379,U2164,2026-01-30 00:00:00,Sports,completed,58.65,0.0
ORD-12380,U2166,2026-04-05 00:00:00,Beauty,completed,18.6,1.74
ORD-12381,U2166,2026-04-10 00:00:00,Electronics,completed,630.25,0.0
ORD-12382,U2166,2026-04-18 00:00:00,Fashion,completed,57.38,8.64
ORD-12383,U2167,2026-03-03 00:00:00,Beauty,completed,79.54,14.29
ORD-12384,U2167,2026-04-08 00:00:00,Electronics,completed,189.95,0.0
ORD-12385,U2167,2026-04-13 00:00:00,Fashion,cancelled,118.41,0.0
ORD-12386,U2167,2026-05-01 00:00:00,Beauty,cancelled,83.47,0.0
ORD-12387,U2168,2026-01-16 00:00:00,Beauty,completed,76.73,10.93
ORD-12388,U2168,2026-01-22 00:00:00,Beauty,completed,58.0,0.0
ORD-12389,U2169,2026-02-05 00:00:00,Home & Living,refunded,212.47,0.0
ORD-12390,U2169,2026-02-27 00:00:00,Electronics,completed,554.17,34.7
ORD-12391,U2170,2026-03-15 00:00:00,Sports,completed,99.49,14.78
ORD-12392,U2171,2026-05-01 00:00:00,Fashion,completed,101.53,0.0
ORD-12393,U2171,2026-05-02 00:00:00,Sports,completed,117.19,0.0
ORD-12395,U2172,2026-03-13 00:00:00,Home & Living,completed,220.19,0.0
ORD-12396,U2172,2026-03-23 00:00:00,Sports,completed,99.75,0.0
ORD-12397,U2172,2026-05-16 00:00:00,Sports,completed,19.77,2.51
ORD-12398,U2173,2026-01-29 00:00:00,Home & Living,completed,192.46,0.0
ORD-12399,U2174,2026-03-23 00:00:00,Home & Living,completed,94.24,18.07
ORD-12400,U2174,2026-03-24 00:00:00,Electronics,completed,94.76,0.0
ORD-12401,U2175,2026-03-08 00:00:00,Fashion,completed,148.55,0.0
ORD-12402,U2175,2026-03-14 00:00:00,Beauty,completed,30.38,0.0
ORD-12403,U2175,2026-04-02 00:00:00,Home & Living,completed,285.95,0.0
ORD-12404,U2175,2026-04-04 00:00:00,Fashion,completed,62.31,13.5
ORD-12405,U2175,2026-04-21 00:00:00,Fashion,cancelled,120.33,6.08
ORD-12406,U2177,2026-01-23 00:00:00,Electronics,refunded,119.92,0.0
ORD-12407,U2177,2026-02-09 00:00:00,Electronics,completed,551.51,0.0
ORD-12408,U2180,2026-04-02 00:00:00,Electronics,completed,166.58,30.65
ORD-12409,U2180,2026-04-05 00:00:00,Sports,completed,39.52,0.0
ORD-12410,U2180,2026-04-27 00:00:00,Beauty,completed,38.26,0.0
ORD-12411,U2180,2026-05-10 00:00:00,Sports,completed,22.38,0.0
ORD-12412,U2180,2026-05-19 00:00:00,Fashion,cancelled,159.19,0.0
ORD-12413,U2183,2026-04-02 00:00:00,Beauty,completed,95.45,0.0
ORD-12414,U2183,2026-04-09 00:00:00,Beauty,completed,43.73,5.12
ORD-12415,U2186,2026-03-07 00:00:00,Sports,completed,92.57,0.0
ORD-12416,U2186,2026-03-09 00:00:00,Beauty,completed,102.63,0.0
ORD-12417,U2186,2026-03-18 00:00:00,Beauty,cancelled,38.53,0.0
ORD-12418,U2187,2026-01-11 00:00:00,Home & Living,completed,276.23,49.99
ORD-12419,U2188,2026-02-03 00:00:00,Fashion,completed,94.31,0.0
ORD-12420,U2188,2026-02-08 00:00:00,Beauty,completed,114.66,0.0
ORD-12421,U2188,2026-02-27 00:00:00,Electronics,completed,641.4,0.0
ORD-12422,U2189,2026-03-09 00:00:00,Sports,completed,69.66,0.0
ORD-12423,U2189,2026-03-14 00:00:00,Home & Living,completed,222.33,0.0
ORD-12424,U2189,2026-04-03 00:00:00,Electronics,completed,274.11,0.0
ORD-12425,U2189,2026-04-13 00:00:00,Fashion,completed,166.96,0.0
ORD-12426,U2189,2026-04-29 00:00:00,Fashion,completed,84.69,20.27
ORD-12427,U2189,2026-05-03 00:00:00,Beauty,completed,23.13,0.0
ORD-12428,U2190,2026-01-09 00:00:00,Beauty,completed,59.43,14.66
ORD-12429,U2190,2026-01-14 00:00:00,Home & Living,cancelled,76.99,0.0
ORD-12430,U2190,2026-01-18 00:00:00,Beauty,completed,28.26,5.22
ORD-12431,U2190,2026-01-19 00:00:00,Fashion,completed,91.95,0.0
ORD-12432,U2190,2026-02-12 00:00:00,Electronics,completed,347.76,83.32
ORD-12433,U2193,2026-03-10 00:00:00,Home & Living,completed,297.6,35.27
ORD-12434,U2194,2026-01-06 00:00:00,Beauty,completed,38.51,0.0
ORD-12435,U2194,2026-01-24 00:00:00,Fashion,completed,171.38,0.0
ORD-12436,U2194,2026-01-31 00:00:00,Sports,completed,26.88,0.0
ORD-12437,U2194,2026-02-05 00:00:00,Electronics,completed,492.43,0.0
ORD-12438,U2194,2026-02-17 00:00:00,Home & Living,completed,78.27,0.0
ORD-12439,U2195,2026-03-28 00:00:00,Fashion,cancelled,117.24,0.0
ORD-12440,U2195,2026-04-07 00:00:00,Home & Living,completed,217.39,0.0
ORD-12441,U2196,2026-04-11 00:00:00,Home & Living,completed,210.59,0.0
ORD-12442,U2197,2026-03-30 00:00:00,Sports,completed,48.95,10.03
ORD-12443,U2199,2026-02-07 00:00:00,Fashion,refunded,167.89,0.0
ORD-12444,U2200,2026-03-22 00:00:00,Fashion,completed,146.12,0.0
ORD-12445,U2200,2026-04-17 00:00:00,Electronics,cancelled,248.44,0.0
ORD-12446,U2200,2026-05-16 00:00:00,Home & Living,completed,112.39,0.0
ORD-12447,U2202,2026-01-05 00:00:00,Beauty,completed,61.01,0.0
ORD-12448,U2203,2026-02-05 00:00:00,Sports,completed,97.68,0.0
ORD-12449,U2204,2026-02-15 00:00:00,Beauty,completed,93.92,0.0
ORD-12450,U2205,2026-03-12 00:00:00,Sports,completed,97.96,0.0
ORD-12451,U2206,2026-03-31 00:00:00,Beauty,completed,60.46,0.0
ORD-12452,U2206,2026-04-08 00:00:00,Fashion,completed,125.08,11.41
ORD-12453,U2208,2026-02-07 00:00:00,Electronics,refunded,258.17,0.0
ORD-12454,U2208,2026-02-16 00:00:00,Beauty,completed,32.99,0.0
ORD-12455,U2208,2026-03-10 00:00:00,Home & Living,completed,226.51,0.0
ORD-12456,U2208,2026-03-15 00:00:00,Sports,completed,46.07,0.0
ORD-12457,U2208,2026-03-18 00:00:00,Sports,completed,84.71,9.88
ORD-12458,U2208,2026-04-04 00:00:00,Home & Living,completed,120.91,0.0
ORD-12459,U2208,2026-04-05 00:00:00,Fashion,completed,151.45,7.68
ORD-12460,U2208,2026-04-19 00:00:00,Electronics,completed,354.79,57.61
ORD-12461,U2208,2026-05-07 00:00:00,Home & Living,refunded,242.72,0.0
ORD-12462,U2208,2026-05-23 00:00:00,Fashion,completed,48.12,0.0
ORD-12463,U2209,2026-04-05 00:00:00,Sports,completed,53.01,10.2
ORD-12464,U2209,2026-04-06 00:00:00,Beauty,completed,69.68,0.0
ORD-12465,U2210,2026-02-16 00:00:00,Sports,completed,29.62,0.0
ORD-12466,U2210,2026-02-25 00:00:00,Home & Living,cancelled,287.82,35.95
ORD-12467,U2211,2026-03-06 00:00:00,Beauty,completed,32.52,0.0
ORD-12468,U2211,2026-03-20 00:00:00,Electronics,refunded,362.06,0.0
ORD-12469,U2212,2026-02-24 00:00:00,Electronics,completed,464.41,37.36
ORD-12470,U2213,2026-04-02 00:00:00,Fashion,cancelled,170.09,0.0
ORD-12471,U2214,2026-03-09 00:00:00,Fashion,completed,92.79,0.0
ORD-12472,U2214,2026-04-04 00:00:00,Electronics,cancelled,196.93,0.0
ORD-12473,U2216,2026-01-14 00:00:00,Sports,completed,25.57,0.0
ORD-12474,U2216,2026-02-01 00:00:00,Sports,completed,56.08,0.0
ORD-12475,U2216,2026-02-26 00:00:00,Beauty,completed,102.25,23.09
ORD-12476,U2216,2026-03-05 00:00:00,Home & Living,completed,274.59,30.13
ORD-12477,U2216,2026-03-20 00:00:00,Sports,completed,54.31,10.54
ORD-12478,U2216,2026-03-22 00:00:00,Fashion,completed,63.55,12.51
ORD-12479,U2218,2026-03-23 00:00:00,Electronics,completed,342.21,0.0
ORD-12480,U2218,2026-03-24 00:00:00,Home & Living,completed,221.13,38.95
ORD-12481,U2218,2026-03-25 00:00:00,Electronics,completed,151.2,0.0
ORD-12482,U2218,2026-03-29 00:00:00,Fashion,refunded,97.98,0.0
ORD-12483,U2218,2026-04-11 00:00:00,Home & Living,completed,182.52,39.43
ORD-12484,U2218,2026-04-16 00:00:00,Beauty,completed,92.53,0.0
ORD-12485,U2218,2026-05-14 00:00:00,Beauty,completed,74.45,0.0
ORD-12486,U2218,2026-05-17 00:00:00,Electronics,completed,531.57,90.4
ORD-12487,U2219,2026-01-28 00:00:00,Electronics,completed,323.51,0.0
ORD-12488,U2219,2026-02-07 00:00:00,Fashion,completed,39.99,0.0
ORD-12489,U2219,2026-02-14 00:00:00,Beauty,completed,64.09,0.0
ORD-12490,U2219,2026-03-24 00:00:00,Sports,completed,19.02,0.0
ORD-12491,U2219,2026-03-28 00:00:00,Home & Living,completed,89.55,0.0
ORD-12492,U2219,2026-04-01 00:00:00,Home & Living,completed,165.76,25.98
ORD-12493,U2219,2026-04-02 00:00:00,Fashion,completed,58.03,0.0
ORD-12494,U2219,2026-04-20 00:00:00,Home & Living,completed,220.33,0.0
ORD-12495,U2221,2026-02-11 00:00:00,Home & Living,completed,191.99,0.0
ORD-12496,U2221,2026-02-17 00:00:00,Electronics,cancelled,103.88,11.32
ORD-12497,U2222,2026-02-14 00:00:00,Fashion,completed,61.49,0.0
ORD-12498,U2222,2026-02-27 00:00:00,Fashion,completed,125.63,7.54
ORD-12499,U2223,2026-04-05 00:00:00,Beauty,cancelled,62.64,0.0
ORD-12500,U2224,2026-02-10 00:00:00,Sports,completed,87.33,13.14
ORD-12501,U2226,2026-02-24 00:00:00,Electronics,completed,415.88,77.33
ORD-12502,U2228,2026-04-09 00:00:00,Home & Living,completed,238.11,0.0
ORD-12503,U2228,2026-04-18 00:00:00,Beauty,completed,83.0,0.0
ORD-12504,U2228,2026-04-26 00:00:00,Beauty,completed,15.17,0.0
ORD-12505,U2229,2026-02-08 00:00:00,Sports,completed,85.92,4.56
ORD-12506,U2229,2026-02-12 00:00:00,Sports,completed,79.99,19.46
ORD-12507,U2229,2026-02-23 00:00:00,Home & Living,completed,72.68,12.48
ORD-12508,U2229,2026-02-28 00:00:00,Electronics,completed,311.19,36.97
ORD-12509,U2230,2026-04-17 00:00:00,Electronics,cancelled,453.02,0.0
ORD-12510,U2231,2026-01-23 00:00:00,Electronics,completed,625.42,0.0
ORD-12511,U2232,2026-04-05 00:00:00,Beauty,cancelled,69.12,0.0
ORD-12512,U2233,2026-01-11 00:00:00,Beauty,completed,82.83,0.0
ORD-12513,U2234,2026-03-04 00:00:00,Electronics,completed,371.26,0.0
ORD-12514,U2234,2026-03-05 00:00:00,Sports,completed,28.14,0.0
ORD-12515,U2234,2026-03-11 00:00:00,Home & Living,completed,303.15,34.23
ORD-12516,U2234,2026-03-29 00:00:00,Electronics,completed,582.81,136.63
ORD-12517,U2234,2026-04-24 00:00:00,Beauty,completed,16.57,1.4
ORD-12518,U2234,2026-04-29 00:00:00,Beauty,cancelled,87.68,0.0
ORD-12519,U2235,2026-02-04 00:00:00,Electronics,completed,613.27,0.0
ORD-12520,U2235,2026-02-11 00:00:00,Home & Living,completed,90.65,0.0
ORD-12521,U2235,2026-02-13 00:00:00,Fashion,completed,101.92,0.0
ORD-12522,U2235,2026-03-01 00:00:00,Home & Living,completed,308.16,0.0
ORD-12523,U2235,2026-03-09 00:00:00,Sports,cancelled,48.84,0.0
ORD-12524,U2235,2026-03-16 00:00:00,Beauty,completed,20.09,3.53
ORD-12525,U2235,2026-03-29 00:00:00,Fashion,completed,153.0,0.0
ORD-12526,U2238,2026-04-08 00:00:00,Sports,completed,95.91,0.0
ORD-12527,U2238,2026-04-19 00:00:00,Sports,completed,66.5,0.0
ORD-12528,U2238,2026-04-20 00:00:00,Fashion,refunded,122.5,0.0
ORD-12529,U2238,2026-05-05 00:00:00,Electronics,completed,306.33,32.6
ORD-12531,U2239,2026-03-01 00:00:00,Fashion,completed,95.52,0.0
ORD-12532,U2239,2026-03-03 00:00:00,Home & Living,completed,233.79,54.22
ORD-12533,U2239,2026-03-09 00:00:00,Beauty,completed,90.94,0.0
ORD-12534,U2239,2026-03-16 00:00:00,Electronics,cancelled,539.15,109.91
ORD-12535,U2239,2026-03-17 00:00:00,Beauty,completed,72.48,0.0
ORD-12536,U2239,2026-04-01 00:00:00,Electronics,completed,377.86,0.0
ORD-12537,U2241,2026-03-22 00:00:00,Beauty,completed,54.41,0.0
ORD-12538,U2243,2026-04-15 00:00:00,Sports,completed,22.85,1.86
ORD-12539,U2244,2026-03-11 00:00:00,Electronics,completed,353.29,0.0
ORD-12540,U2244,2026-03-30 00:00:00,Electronics,completed,488.45,0.0
ORD-12541,U2244,2026-03-31 00:00:00,Beauty,completed,109.27,13.28
ORD-12542,U2244,2026-04-02 00:00:00,Sports,completed,47.45,0.0
ORD-12543,U2244,2026-04-03 00:00:00,Electronics,completed,275.32,0.0
ORD-12544,U2245,2026-03-11 00:00:00,Electronics,refunded,409.73,0.0
ORD-12545,U2245,2026-04-05 00:00:00,Fashion,cancelled,47.48,0.0
ORD-12546,U2248,2026-04-05 00:00:00,Fashion,completed,159.81,0.0
ORD-12547,U2249,2026-03-01 00:00:00,Electronics,completed,348.14,43.85
ORD-12548,U2250,2026-03-19 00:00:00,Home & Living,completed,211.25,21.25
ORD-12549,U2250,2026-03-20 00:00:00,Beauty,completed,96.43,0.0
ORD-12550,U2250,2026-05-04 00:00:00,Sports,completed,60.86,0.0
ORD-12551,U2251,2026-02-18 00:00:00,Home & Living,completed,85.7,19.85
ORD-12552,U2251,2026-02-19 00:00:00,Fashion,cancelled,55.14,7.94
ORD-12553,U2251,2026-02-20 00:00:00,Home & Living,completed,209.21,41.38
ORD-12554,U2251,2026-03-01 00:00:00,Fashion,completed,115.49,8.89
ORD-12555,U2251,2026-03-10 00:00:00,Fashion,completed,107.96,0.0
ORD-12556,U2251,2026-03-23 00:00:00,Sports,completed,119.89,0.0
ORD-12557,U2251,2026-03-28 00:00:00,Sports,completed,44.59,0.0
ORD-12558,U2253,2026-02-03 00:00:00,Fashion,completed,67.81,0.0
ORD-12559,U2253,2026-02-06 00:00:00,Home & Living,completed,305.55,42.19
ORD-12560,U2253,2026-02-21 00:00:00,Sports,completed,103.57,0.0
ORD-12561,U2253,2026-02-23 00:00:00,Fashion,completed,146.41,11.45
ORD-12562,U2254,2026-03-10 00:00:00,Beauty,completed,20.35,0.0
ORD-12563,U2254,2026-03-22 00:00:00,Beauty,completed,86.52,13.59
ORD-12564,U2254,2026-04-06 00:00:00,Electronics,completed,99.18,6.51
ORD-12565,U2256,2026-01-27 00:00:00,Fashion,completed,75.22,0.0
ORD-12566,U2259,2026-03-27 00:00:00,Beauty,cancelled,106.1,0.0
ORD-12567,U2259,2026-04-11 00:00:00,Beauty,completed,103.19,11.14
ORD-12568,U2261,2026-03-18 00:00:00,Home & Living,completed,256.17,62.7
ORD-12569,U2262,2026-01-31 00:00:00,Electronics,completed,511.8,0.0
ORD-12570,U2262,2026-02-01 00:00:00,Home & Living,completed,73.33,0.0
ORD-12571,U2262,2026-02-04 00:00:00,Home & Living,completed,235.89,0.0
ORD-12572,U2262,2026-02-05 00:00:00,Fashion,completed,115.32,0.0
ORD-12573,U2262,2026-02-17 00:00:00,Home & Living,cancelled,231.12,0.0
ORD-12574,U2262,2026-03-14 00:00:00,Beauty,completed,104.37,0.0
ORD-12575,U2263,2026-02-12 00:00:00,Sports,completed,84.22,8.69
ORD-12576,U2263,2026-03-02 00:00:00,Beauty,completed,91.17,17.14
ORD-12577,U2264,2026-01-24 00:00:00,Electronics,completed,86.42,0.0
ORD-12578,U2264,2026-03-01 00:00:00,Home & Living,completed,102.91,0.0
ORD-12579,U2265,2026-01-18 00:00:00,Electronics,completed,386.64,26.47
ORD-12580,U2266,2026-03-24 00:00:00,Beauty,cancelled,54.14,0.0
ORD-12581,U2266,2026-03-31 00:00:00,Home & Living,refunded,64.6,0.0
ORD-12582,U2267,2026-02-16 00:00:00,Home & Living,completed,205.32,0.0
ORD-12583,U2267,2026-02-26 00:00:00,Fashion,completed,25.35,5.32
ORD-12584,U2269,2026-02-14 00:00:00,Fashion,completed,140.27,0.0
ORD-12585,U2269,2026-02-18 00:00:00,Home & Living,completed,126.9,11.16
ORD-12586,U2269,2026-02-22 00:00:00,Home & Living,completed,156.02,0.0
ORD-12587,U2269,2026-03-03 00:00:00,Electronics,completed,535.04,112.32
ORD-12588,U2271,2026-03-29 00:00:00,Fashion,completed,100.46,0.0
ORD-12589,U2271,2026-04-18 00:00:00,Fashion,completed,142.74,10.99
ORD-12590,U2271,2026-04-24 00:00:00,Sports,completed,63.47,0.0
ORD-12591,U2271,2026-05-01 00:00:00,Electronics,completed,484.02,0.0
ORD-12592,U2274,2026-02-23 00:00:00,Sports,completed,17.34,2.71
ORD-12593,U2275,2026-01-21 00:00:00,Sports,completed,109.74,0.0
ORD-12594,U2275,2026-01-22 00:00:00,Fashion,cancelled,111.41,20.75
ORD-12595,U2277,2026-04-16 00:00:00,Sports,completed,44.59,10.89
ORD-12596,U2278,2026-01-18 00:00:00,Beauty,completed,50.39,0.0
ORD-12597,U2278,2026-02-01 00:00:00,Beauty,cancelled,29.64,3.95
ORD-12598,U2279,2026-02-22 00:00:00,Electronics,cancelled,504.78,0.0
ORD-12599,U2279,2026-02-25 00:00:00,Beauty,completed,74.36,0.0
ORD-12600,U2279,2026-03-20 00:00:00,Fashion,completed,27.03,0.0
ORD-12601,U2279,2026-03-27 00:00:00,Sports,cancelled,115.33,0.0
ORD-12602,U2279,2026-03-28 00:00:00,Fashion,completed,27.23,0.0
ORD-12603,U2279,2026-04-07 00:00:00,Fashion,completed,39.62,0.0
ORD-12604,U2280,2026-03-13 00:00:00,Sports,completed,51.42,0.0
ORD-12605,U2280,2026-03-29 00:00:00,Electronics,completed,90.46,0.0
ORD-12607,U2282,2026-02-23 00:00:00,Electronics,refunded,121.1,9.68
ORD-12608,U2282,2026-02-26 00:00:00,Sports,cancelled,73.62,0.0
ORD-12609,U2282,2026-03-24 00:00:00,Fashion,completed,80.69,8.35
ORD-12610,U2282,2026-04-13 00:00:00,Beauty,cancelled,101.54,16.78
ORD-12611,U2283,2026-01-05 00:00:00,Sports,completed,68.26,8.79
ORD-12612,U2283,2026-01-08 00:00:00,Electronics,completed,151.16,0.0
ORD-12613,U2283,2026-01-11 00:00:00,Home & Living,completed,225.53,0.0
ORD-12614,U2283,2026-01-24 00:00:00,Fashion,completed,102.13,0.0
ORD-12615,U2283,2026-01-27 00:00:00,Sports,completed,53.49,0.0
ORD-12616,U2283,2026-01-28 00:00:00,Electronics,completed,597.36,0.0
ORD-12617,U2283,2026-02-03 00:00:00,Sports,completed,48.42,2.62
ORD-12618,U2283,2026-02-11 00:00:00,Electronics,completed,159.19,0.0
ORD-12619,U2284,2026-02-03 00:00:00,Electronics,completed,623.54,0.0
ORD-12620,U2284,2026-02-20 00:00:00,Fashion,completed,172.54,0.0
ORD-12621,U2284,2026-02-24 00:00:00,Fashion,completed,52.83,0.0
ORD-12622,U2284,2026-02-26 00:00:00,Sports,completed,88.13,13.12
ORD-12623,U2284,2026-02-28 00:00:00,Fashion,completed,128.26,0.0
ORD-12624,U2285,2026-02-22 00:00:00,Electronics,cancelled,583.41,40.34
ORD-12625,U2286,2026-02-20 00:00:00,Sports,completed,95.47,16.7
ORD-12626,U2288,2026-01-23 00:00:00,Beauty,completed,31.75,7.42
ORD-12627,U2288,2026-02-17 00:00:00,Fashion,refunded,103.22,0.0
ORD-12628,U2288,2026-02-28 00:00:00,Fashion,completed,100.76,0.0
ORD-12629,U2289,2026-01-23 00:00:00,Fashion,completed,145.84,18.13
ORD-12630,U2289,2026-02-10 00:00:00,Fashion,completed,68.52,7.84
ORD-12631,U2289,2026-02-16 00:00:00,Fashion,completed,52.16,0.0
ORD-12632,U2289,2026-02-18 00:00:00,Home & Living,completed,66.15,11.57
ORD-12633,U2289,2026-02-23 00:00:00,Fashion,completed,27.98,0.0
ORD-12634,U2290,2026-02-13 00:00:00,Sports,completed,75.17,17.74
ORD-12635,U2290,2026-02-16 00:00:00,Fashion,cancelled,157.08,0.0
ORD-12636,U2290,2026-02-19 00:00:00,Beauty,completed,100.61,0.0
ORD-12637,U2291,2026-01-25 00:00:00,Home & Living,refunded,278.1,0.0
ORD-12638,U2291,2026-02-12 00:00:00,Fashion,completed,134.01,0.0
ORD-12639,U2291,2026-02-18 00:00:00,Beauty,completed,102.95,0.0
ORD-12640,U2292,2026-03-08 00:00:00,Electronics,completed,130.02,0.0
ORD-12641,U2292,2026-03-13 00:00:00,Beauty,completed,19.88,2.89
ORD-12642,U2294,2026-03-27 00:00:00,Electronics,completed,552.34,0.0
ORD-12643,U2294,2026-04-26 00:00:00,Fashion,completed,116.57,0.0
ORD-12644,U2295,2026-03-01 00:00:00,Electronics,completed,170.24,0.0
ORD-12645,U2295,2026-04-13 00:00:00,Fashion,completed,166.97,40.49
ORD-12646,U2295,2026-04-19 00:00:00,Sports,completed,17.76,0.0
ORD-12647,U2297,2026-01-13 00:00:00,Fashion,completed,74.58,0.0
ORD-12648,U2297,2026-01-30 00:00:00,Sports,cancelled,72.93,18.03
ORD-12649,U2297,2026-03-03 00:00:00,Electronics,completed,385.18,0.0
ORD-12650,U2298,2026-03-03 00:00:00,Electronics,completed,126.39,0.0
ORD-12651,U2298,2026-03-04 00:00:00,Beauty,completed,65.36,9.94
ORD-12652,U2298,2026-03-17 00:00:00,Sports,completed,83.42,19.68
ORD-12653,U2298,2026-03-22 00:00:00,Beauty,completed,59.75,12.15
ORD-12654,U2298,2026-04-08 00:00:00,Sports,completed,29.24,0.0
ORD-12655,U2298,2026-04-20 00:00:00,Beauty,cancelled,96.35,0.0
ORD-12656,U2299,2026-03-30 00:00:00,Beauty,completed,57.16,5.99
ORD-12657,U2299,2026-05-14 00:00:00,Home & Living,completed,178.1,0.0
ORD-12658,U2300,2026-01-06 00:00:00,Sports,completed,78.59,0.0
ORD-12659,U2301,2026-04-02 00:00:00,Home & Living,refunded,317.02,0.0
ORD-12660,U2302,2026-01-10 00:00:00,Beauty,completed,64.32,0.0
ORD-12661,U2302,2026-01-11 00:00:00,Sports,completed,56.56,0.0
ORD-12662,U2303,2026-02-25 00:00:00,Home & Living,refunded,122.39,0.0
ORD-12663,U2304,2026-03-17 00:00:00,Electronics,completed,193.57,0.0
ORD-12664,U2304,2026-03-22 00:00:00,Home & Living,completed,149.77,0.0
ORD-12665,U2305,2026-05-31 00:00:00,Beauty,completed,35.6,0.0
ORD-12667,U2306,2026-03-19 00:00:00,Sports,completed,69.65,0.0
ORD-12668,U2309,2026-05-23 00:00:00,Home & Living,completed,236.9,55.01
