event_id,user_id,event_time,event_type
EV-506574,U1596,2026-04-12 23:30:00,product_view
EV-501691,U1150,2026-04-12 23:31:00,add_to_cart
EV-504112,U1364,2026-04-12 23:31:00,payment_success
EV-504353,U1378,2026-04-12 23:31:00,add_to_cart
EV-501692,U1150,2026-04-12 23:33:00,checkout_start
EV-502147,U1194,2026-04-12 23:33:00,product_view
EV-505612,U1500,2026-04-12 23:33:00,add_to_cart
EV-506857,U1619,2026-04-12 23:33:00,product_view
EV-501693,U1150,2026-04-12 23:34:00,payment_success
EV-504354,U1378,2026-04-12 23:34:00,checkout_start
EV-506575,U1596,2026-04-12 23:34:00,add_to_cart
EV-506858,U1619,2026-04-12 23:35:00,add_to_cart
EV-500437,U1044,2026-04-12 23:36:00,app_open
EV-504355,U1378,2026-04-12 23:36:00,payment_success
EV-505613,U1500,2026-04-12 23:36:00,checkout_start
EV-505636,U1503,2026-04-12 23:36:00,app_open
EV-506576,U1596,2026-04-12 23:36:00,checkout_start
EV-502148,U1194,2026-04-12 23:37:00,add_to_cart
EV-506859,U1619,2026-04-12 23:37:00,checkout_start
EV-500438,U1044,2026-04-12 23:38:00,product_view
EV-506577,U1596,2026-04-12 23:38:00,payment_success
EV-502149,U1194,2026-04-12 23:39:00,checkout_start
EV-506860,U1619,2026-04-12 23:39:00,payment_success
EV-502150,U1194,2026-04-12 23:40:00,payment_success
EV-505637,U1503,2026-04-12 23:40:00,product_view
EV-506512,U1594,2026-04-12 23:40:00,app_open
EV-500439,U1044,2026-04-12 23:41:00,add_to_cart
EV-505638,U1503,2026-04-12 23:42:00,add_to_cart
EV-500440,U1044,2026-04-12 23:43:00,checkout_start
EV-500441,U1044,2026-04-12 23:44:00,payment_success
EV-506513,U1594,2026-04-12 23:45:00,product_view
EV-504929,U1427,2026-04-12 23:46:00,app_open
EV-505639,U1503,2026-04-12 23:46:00,checkout_start
EV-505640,U1503,2026-04-12 23:48:00,payment_success
EV-506514,U1594,2026-04-12 23:48:00,add_to_cart
EV-504930,U1427,2026-04-12 23:50:00,product_view
EV-506515,U1594,2026-04-12 23:50:00,checkout_start
EV-504931,U1427,2026-04-12 23:52:00,product_view
EV-507746,U2332,2026-04-12 23:54:00,app_open
EV-504932,U1427,2026-04-12 23:56:00,product_view
EV-507747,U2332,2026-04-12 23:57:00,product_view
EV-504933,U1427,2026-04-12 23:58:00,add_to_cart
EV-504934,U1427,2026-04-13 00:00:00,checkout_start
EV-504935,U1427,2026-04-13 00:02:00,payment_success
EV-507513,U1008,2026-04-13 02:32:00,app_open
EV-507514,U1008,2026-04-13 02:35:00,product_view
EV-508077,U1614,2026-04-13 03:35:00,app_open
EV-508078,U1614,2026-04-13 03:38:00,product_view
EV-508079,U1614,2026-04-13 03:42:00,add_to_cart
EV-508728,U1809,2026-04-13 04:31:00,app_open
EV-508729,U1809,2026-04-13 04:34:00,product_view
EV-508875,U1406,2026-04-13 14:45:00,app_open
EV-508876,U1406,2026-04-13 14:48:00,product_view
EV-508589,U1141,2026-04-13 15:53:00,app_open
EV-508590,U1141,2026-04-13 15:56:00,product_view
EV-508591,U1141,2026-04-13 16:00:00,add_to_cart
EV-508640,U2204,2026-04-13 16:27:00,app_open
EV-508641,U2204,2026-04-13 16:30:00,product_view
EV-508642,U2204,2026-04-13 16:34:00,add_to_cart
EV-507143,U2449,2026-04-13 16:57:00,app_open
EV-507144,U2449,2026-04-13 17:00:00,product_view
EV-507995,U1108,2026-04-13 22:23:00,app_open
EV-507996,U1108,2026-04-13 22:26:00,product_view
EV-504403,U1383,2026-04-13 23:17:00,app_open
EV-506167,U1560,2026-04-13 23:17:00,app_open
EV-506168,U1560,2026-04-13 23:20:00,product_view
EV-504404,U1383,2026-04-13 23:22:00,product_view
EV-501980,U1180,2026-04-13 23:24:00,app_open
EV-506169,U1560,2026-04-13 23:24:00,add_to_cart
EV-501049,U1095,2026-04-13 23:25:00,app_open
EV-501981,U1180,2026-04-13 23:26:00,product_view
EV-502323,U1207,2026-04-13 23:26:00,app_open
EV-504405,U1383,2026-04-13 23:26:00,add_to_cart
EV-506170,U1560,2026-04-13 23:27:00,checkout_start
EV-504406,U1383,2026-04-13 23:28:00,checkout_start
EV-506171,U1560,2026-04-13 23:29:00,payment_success
EV-501050,U1095,2026-04-13 23:30:00,product_view
EV-501982,U1180,2026-04-13 23:30:00,product_view
EV-504407,U1383,2026-04-13 23:30:00,payment_success
EV-502324,U1207,2026-04-13 23:31:00,product_view
EV-501051,U1095,2026-04-13 23:33:00,add_to_cart
EV-501983,U1180,2026-04-13 23:34:00,add_to_cart
EV-502325,U1207,2026-04-13 23:35:00,add_to_cart
EV-501052,U1095,2026-04-13 23:36:00,checkout_start
EV-501984,U1180,2026-04-13 23:36:00,checkout_start
EV-501153,U1104,2026-04-13 23:37:00,app_open
EV-502326,U1207,2026-04-13 23:37:00,checkout_start
EV-502327,U1207,2026-04-13 23:39:00,payment_success
EV-504415,U1385,2026-04-13 23:39:00,app_open
EV-501154,U1104,2026-04-13 23:42:00,product_view
EV-501218,U1112,2026-04-13 23:42:00,app_open
EV-504416,U1385,2026-04-13 23:43:00,product_view
EV-501155,U1104,2026-04-13 23:44:00,product_view
EV-501219,U1112,2026-04-13 23:45:00,product_view
EV-504417,U1385,2026-04-13 23:45:00,add_to_cart
EV-504418,U1385,2026-04-13 23:47:00,checkout_start
EV-500478,U1050,2026-04-13 23:48:00,app_open
EV-501156,U1104,2026-04-13 23:48:00,product_view
EV-504296,U1376,2026-04-13 23:49:00,app_open
EV-504419,U1385,2026-04-13 23:49:00,payment_success
EV-501157,U1104,2026-04-13 23:50:00,add_to_cart
EV-501220,U1112,2026-04-13 23:50:00,product_view
EV-504297,U1376,2026-04-13 23:51:00,product_view
EV-500479,U1050,2026-04-13 23:52:00,product_view
EV-501221,U1112,2026-04-13 23:52:00,product_view
EV-501158,U1104,2026-04-13 23:54:00,checkout_start
EV-504298,U1376,2026-04-13 23:54:00,product_view
EV-500480,U1050,2026-04-13 23:55:00,add_to_cart
EV-501222,U1112,2026-04-13 23:55:00,add_to_cart
EV-501159,U1104,2026-04-13 23:56:00,payment_success
EV-504299,U1376,2026-04-13 23:56:00,add_to_cart
EV-500481,U1050,2026-04-13 23:57:00,checkout_start
EV-501223,U1112,2026-04-13 23:58:00,checkout_start
EV-501224,U1112,2026-04-14 00:00:00,payment_success
EV-504300,U1376,2026-04-14 00:00:00,checkout_start
EV-507210,U1786,2026-04-14 00:46:00,app_open
EV-507211,U1786,2026-04-14 00:49:00,product_view
EV-507415,U2177,2026-04-14 08:42:00,app_open
EV-507416,U2177,2026-04-14 08:45:00,product_view
EV-508485,U2246,2026-04-14 09:41:00,app_open
EV-508486,U2246,2026-04-14 09:44:00,product_view
EV-508462,U1638,2026-04-14 11:38:00,app_open
EV-508463,U1638,2026-04-14 11:41:00,product_view
EV-505124,U1445,2026-04-14 23:16:00,app_open
EV-505125,U1445,2026-04-14 23:19:00,product_view
EV-505323,U1473,2026-04-14 23:20:00,app_open
EV-505126,U1445,2026-04-14 23:22:00,product_view
EV-505324,U1473,2026-04-14 23:24:00,product_view
EV-506792,U1612,2026-04-14 23:24:00,app_open
EV-507990,U1709,2026-04-14 23:24:00,app_open
EV-505127,U1445,2026-04-14 23:25:00,add_to_cart
EV-505325,U1473,2026-04-14 23:27:00,add_to_cart
EV-506793,U1612,2026-04-14 23:27:00,product_view
EV-507991,U1709,2026-04-14 23:27:00,product_view
EV-505128,U1445,2026-04-14 23:28:00,checkout_start
EV-504562,U1395,2026-04-14 23:29:00,app_open
EV-505129,U1445,2026-04-14 23:29:00,payment_success
EV-506794,U1612,2026-04-14 23:30:00,product_view
EV-505326,U1473,2026-04-14 23:31:00,checkout_start
EV-507992,U1709,2026-04-14 23:31:00,add_to_cart
EV-504563,U1395,2026-04-14 23:32:00,product_view
EV-505327,U1473,2026-04-14 23:33:00,payment_success
EV-506795,U1612,2026-04-14 23:34:00,product_view
EV-506796,U1612,2026-04-14 23:36:00,add_to_cart
EV-504564,U1395,2026-04-14 23:37:00,product_view
EV-501294,U1119,2026-04-14 23:38:00,app_open
EV-506797,U1612,2026-04-14 23:39:00,checkout_start
EV-504565,U1395,2026-04-14 23:41:00,product_view
EV-506798,U1612,2026-04-14 23:41:00,payment_success
EV-501295,U1119,2026-04-14 23:42:00,product_view
EV-501296,U1119,2026-04-14 23:44:00,add_to_cart
EV-504910,U1426,2026-04-14 23:44:00,app_open
EV-504566,U1395,2026-04-14 23:45:00,add_to_cart
EV-501297,U1119,2026-04-14 23:47:00,checkout_start
EV-504251,U1372,2026-04-14 23:47:00,app_open
EV-504567,U1395,2026-04-14 23:47:00,checkout_start
EV-504911,U1426,2026-04-14 23:47:00,product_view
EV-504568,U1395,2026-04-14 23:48:00,payment_success
EV-504252,U1372,2026-04-14 23:51:00,product_view
EV-504912,U1426,2026-04-14 23:52:00,product_view
EV-504253,U1372,2026-04-14 23:54:00,product_view
EV-504913,U1426,2026-04-14 23:56:00,add_to_cart
EV-504254,U1372,2026-04-14 23:57:00,add_to_cart
EV-504914,U1426,2026-04-15 00:00:00,checkout_start
EV-504255,U1372,2026-04-15 00:01:00,checkout_start
EV-504915,U1426,2026-04-15 00:02:00,payment_success
EV-507465,U1263,2026-04-15 03:43:00,app_open
EV-507466,U1263,2026-04-15 03:46:00,product_view
EV-507467,U1263,2026-04-15 03:50:00,add_to_cart
EV-507648,U1206,2026-04-15 09:37:00,app_open
EV-507649,U1206,2026-04-15 09:40:00,product_view
EV-507792,U1015,2026-04-15 13:10:00,app_open
EV-507793,U1015,2026-04-15 13:13:00,product_view
EV-507794,U1015,2026-04-15 13:17:00,add_to_cart
EV-507252,U1715,2026-04-15 18:47:00,app_open
EV-507253,U1715,2026-04-15 18:50:00,product_view
EV-507498,U1405,2026-04-15 22:15:00,app_open
EV-507499,U1405,2026-04-15 22:18:00,product_view
EV-504124,U1366,2026-04-15 23:17:00,app_open
EV-501381,U1126,2026-04-15 23:18:00,app_open
EV-501382,U1126,2026-04-15 23:20:00,product_view
EV-504125,U1366,2026-04-15 23:20:00,product_view
EV-501383,U1126,2026-04-15 23:22:00,product_view
EV-504126,U1366,2026-04-15 23:22:00,product_view
EV-501384,U1126,2026-04-15 23:24:00,add_to_cart
EV-501385,U1126,2026-04-15 23:26:00,checkout_start
EV-501386,U1126,2026-04-15 23:27:00,payment_success
EV-504127,U1366,2026-04-15 23:27:00,product_view
EV-504128,U1366,2026-04-15 23:31:00,add_to_cart
EV-504129,U1366,2026-04-15 23:33:00,checkout_start
EV-504113,U1364,2026-04-15 23:34:00,app_open
EV-504130,U1366,2026-04-15 23:35:00,payment_success
EV-501985,U1180,2026-04-15 23:36:00,app_open
EV-504114,U1364,2026-04-15 23:39:00,product_view
EV-505226,U1461,2026-04-15 23:39:00,app_open
EV-505287,U1469,2026-04-15 23:39:00,app_open
EV-501986,U1180,2026-04-15 23:40:00,product_view
EV-505288,U1469,2026-04-15 23:41:00,product_view
EV-505662,U1507,2026-04-15 23:41:00,app_open
EV-501987,U1180,2026-04-15 23:43:00,product_view
EV-504115,U1364,2026-04-15 23:43:00,add_to_cart
EV-505227,U1461,2026-04-15 23:43:00,product_view
EV-505289,U1469,2026-04-15 23:44:00,product_view
EV-504116,U1364,2026-04-15 23:45:00,checkout_start
EV-505663,U1507,2026-04-15 23:45:00,product_view
EV-504117,U1364,2026-04-15 23:46:00,payment_success
EV-501988,U1180,2026-04-15 23:47:00,product_view
EV-505290,U1469,2026-04-15 23:47:00,product_view
EV-505228,U1461,2026-04-15 23:48:00,product_view
EV-501989,U1180,2026-04-15 23:49:00,add_to_cart
EV-505664,U1507,2026-04-15 23:49:00,product_view
EV-503448,U1314,2026-04-15 23:50:00,app_open
EV-501990,U1180,2026-04-15 23:51:00,checkout_start
EV-505229,U1461,2026-04-15 23:51:00,product_view
EV-505291,U1469,2026-04-15 23:51:00,add_to_cart
EV-505665,U1507,2026-04-15 23:51:00,add_to_cart
EV-501991,U1180,2026-04-15 23:52:00,payment_success
EV-505230,U1461,2026-04-15 23:54:00,add_to_cart
EV-503449,U1314,2026-04-15 23:55:00,product_view
EV-505292,U1469,2026-04-15 23:55:00,checkout_start
EV-505666,U1507,2026-04-15 23:55:00,checkout_start
EV-505231,U1461,2026-04-15 23:56:00,checkout_start
EV-505293,U1469,2026-04-15 23:56:00,payment_success
EV-505667,U1507,2026-04-15 23:56:00,payment_success
EV-505232,U1461,2026-04-15 23:57:00,payment_success
EV-503450,U1314,2026-04-15 23:58:00,product_view
EV-503451,U1314,2026-04-16 00:02:00,add_to_cart
EV-503452,U1314,2026-04-16 00:05:00,checkout_start
EV-503453,U1314,2026-04-16 00:07:00,payment_success
EV-508227,U1842,2026-04-16 00:52:00,app_open
EV-508228,U1842,2026-04-16 00:55:00,product_view
EV-508427,U2382,2026-04-16 03:08:00,app_open
EV-508428,U2382,2026-04-16 03:11:00,product_view
EV-508137,U2405,2026-04-16 19:50:00,app_open
EV-508138,U2405,2026-04-16 19:53:00,product_view
EV-508139,U2405,2026-04-16 19:57:00,add_to_cart
EV-507441,U2187,2026-04-16 20:55:00,app_open
EV-507442,U2187,2026-04-16 20:58:00,product_view
EV-508665,U1895,2026-04-16 22:43:00,app_open
EV-508666,U1895,2026-04-16 22:46:00,product_view
EV-504035,U1358,2026-04-16 23:23:00,app_open
EV-504036,U1358,2026-04-16 23:26:00,product_view
EV-504037,U1358,2026-04-16 23:30:00,add_to_cart
EV-504038,U1358,2026-04-16 23:32:00,checkout_start
EV-504039,U1358,2026-04-16 23:33:00,payment_success
EV-500918,U1087,2026-04-16 23:34:00,app_open
EV-500735,U1076,2026-04-16 23:36:00,app_open
EV-500919,U1087,2026-04-16 23:37:00,product_view
EV-505683,U1509,2026-04-16 23:37:00,app_open
EV-500920,U1087,2026-04-16 23:39:00,product_view
EV-505684,U1509,2026-04-16 23:39:00,product_view
EV-500736,U1076,2026-04-16 23:40:00,product_view
EV-502466,U1218,2026-04-16 23:40:00,app_open
EV-500921,U1087,2026-04-16 23:41:00,add_to_cart
EV-505685,U1509,2026-04-16 23:41:00,product_view
EV-500737,U1076,2026-04-16 23:43:00,add_to_cart
EV-500922,U1087,2026-04-16 23:44:00,checkout_start
EV-502467,U1218,2026-04-16 23:44:00,product_view
EV-505686,U1509,2026-04-16 23:45:00,add_to_cart
EV-500738,U1076,2026-04-16 23:46:00,checkout_start
EV-500923,U1087,2026-04-16 23:46:00,payment_success
EV-501387,U1126,2026-04-16 23:46:00,app_open
EV-500739,U1076,2026-04-16 23:47:00,payment_success
EV-502468,U1218,2026-04-16 23:48:00,product_view
EV-505687,U1509,2026-04-16 23:49:00,checkout_start
EV-501388,U1126,2026-04-16 23:50:00,product_view
EV-505688,U1509,2026-04-16 23:50:00,payment_success
EV-502469,U1218,2026-04-16 23:53:00,product_view
EV-501389,U1126,2026-04-16 23:55:00,product_view
EV-502470,U1218,2026-04-16 23:57:00,add_to_cart
EV-501390,U1126,2026-04-16 23:58:00,add_to_cart
EV-502471,U1218,2026-04-16 23:59:00,checkout_start
EV-501391,U1126,2026-04-17 00:00:00,checkout_start
EV-502472,U1218,2026-04-17 00:01:00,payment_success
EV-501392,U1126,2026-04-17 00:02:00,payment_success
EV-507966,U1776,2026-04-17 00:50:00,app_open
EV-507967,U1776,2026-04-17 00:53:00,product_view
EV-507336,U1510,2026-04-17 02:18:00,app_open
EV-507337,U1510,2026-04-17 02:21:00,product_view
EV-508540,U1727,2026-04-17 02:48:00,app_open
EV-508541,U1727,2026-04-17 02:51:00,product_view
EV-508123,U2062,2026-04-17 07:12:00,app_open
EV-508124,U2062,2026-04-17 07:15:00,product_view
EV-508521,U1506,2026-04-17 18:38:00,app_open
EV-508522,U1506,2026-04-17 18:41:00,product_view
EV-508523,U1506,2026-04-17 18:45:00,add_to_cart
EV-507468,U1114,2026-04-17 21:37:00,app_open
EV-507469,U1114,2026-04-17 21:40:00,product_view
EV-507114,U1799,2026-04-17 21:42:00,app_open
EV-507115,U1799,2026-04-17 21:45:00,product_view
EV-507116,U1799,2026-04-17 21:49:00,add_to_cart
EV-500655,U1067,2026-04-17 23:16:00,app_open
EV-506764,U1608,2026-04-17 23:17:00,app_open
EV-500656,U1067,2026-04-17 23:18:00,product_view
EV-502328,U1207,2026-04-17 23:18:00,app_open
EV-502329,U1207,2026-04-17 23:21:00,product_view
EV-506765,U1608,2026-04-17 23:21:00,product_view
EV-500657,U1067,2026-04-17 23:22:00,product_view
EV-501957,U1178,2026-04-17 23:22:00,app_open
EV-502330,U1207,2026-04-17 23:23:00,product_view
EV-506766,U1608,2026-04-17 23:23:00,product_view
EV-501958,U1178,2026-04-17 23:24:00,product_view
EV-500658,U1067,2026-04-17 23:25:00,add_to_cart
EV-502331,U1207,2026-04-17 23:25:00,add_to_cart
EV-505251,U1463,2026-04-17 23:25:00,app_open
EV-501959,U1178,2026-04-17 23:26:00,add_to_cart
EV-506767,U1608,2026-04-17 23:27:00,add_to_cart
EV-502332,U1207,2026-04-17 23:28:00,checkout_start
EV-500659,U1067,2026-04-17 23:29:00,checkout_start
EV-502333,U1207,2026-04-17 23:29:00,payment_success
EV-501960,U1178,2026-04-17 23:30:00,checkout_start
EV-502228,U1204,2026-04-17 23:30:00,app_open
EV-502983,U1270,2026-04-17 23:30:00,app_open
EV-505252,U1463,2026-04-17 23:30:00,product_view
EV-501961,U1178,2026-04-17 23:31:00,payment_success
EV-506768,U1608,2026-04-17 23:31:00,checkout_start
EV-505253,U1463,2026-04-17 23:32:00,product_view
EV-506769,U1608,2026-04-17 23:32:00,payment_success
EV-500315,U1035,2026-04-17 23:33:00,app_open
EV-502984,U1270,2026-04-17 23:33:00,product_view
EV-502229,U1204,2026-04-17 23:34:00,product_view
EV-500316,U1035,2026-04-17 23:35:00,product_view
EV-505254,U1463,2026-04-17 23:35:00,add_to_cart
EV-502985,U1270,2026-04-17 23:36:00,add_to_cart
EV-502230,U1204,2026-04-17 23:37:00,add_to_cart
EV-505255,U1463,2026-04-17 23:37:00,checkout_start
EV-502986,U1270,2026-04-17 23:38:00,checkout_start
EV-505256,U1463,2026-04-17 23:38:00,payment_success
EV-500317,U1035,2026-04-17 23:39:00,product_view
EV-502231,U1204,2026-04-17 23:39:00,checkout_start
EV-502232,U1204,2026-04-17 23:40:00,payment_success
EV-502987,U1270,2026-04-17 23:40:00,payment_success
EV-500318,U1035,2026-04-17 23:43:00,add_to_cart
EV-505025,U1437,2026-04-17 23:43:00,app_open
EV-505026,U1437,2026-04-17 23:45:00,product_view
EV-500319,U1035,2026-04-17 23:46:00,checkout_start
EV-500320,U1035,2026-04-17 23:47:00,payment_success
EV-500482,U1052,2026-04-17 23:48:00,app_open
EV-505027,U1437,2026-04-17 23:48:00,product_view
EV-501121,U1102,2026-04-17 23:50:00,app_open
EV-500483,U1052,2026-04-17 23:51:00,product_view
EV-505028,U1437,2026-04-17 23:51:00,product_view
EV-501122,U1102,2026-04-17 23:52:00,product_view
EV-505029,U1437,2026-04-17 23:53:00,add_to_cart
EV-500484,U1052,2026-04-17 23:55:00,add_to_cart
EV-505030,U1437,2026-04-17 23:55:00,checkout_start
EV-505031,U1437,2026-04-17 23:56:00,payment_success
EV-501123,U1102,2026-04-17 23:57:00,product_view
EV-500485,U1052,2026-04-17 23:59:00,checkout_start
EV-500486,U1052,2026-04-18 00:00:00,payment_success
EV-501124,U1102,2026-04-18 00:00:00,product_view
EV-501125,U1102,2026-04-18 00:04:00,add_to_cart
EV-501126,U1102,2026-04-18 00:07:00,checkout_start
EV-501127,U1102,2026-04-18 00:09:00,payment_success
EV-508029,U1179,2026-04-18 00:28:00,app_open
EV-508030,U1179,2026-04-18 00:31:00,product_view
EV-508661,U1252,2026-04-18 01:32:00,app_open
EV-508662,U1252,2026-04-18 01:35:00,product_view
EV-508647,U2122,2026-04-18 06:00:00,app_open
EV-508648,U2122,2026-04-18 06:03:00,product_view
EV-508649,U2122,2026-04-18 06:07:00,add_to_cart
EV-507744,U1940,2026-04-18 15:14:00,app_open
EV-507745,U1940,2026-04-18 15:17:00,product_view
EV-507109,U1346,2026-04-18 20:21:00,app_open
EV-507110,U1346,2026-04-18 20:24:00,product_view
EV-504609,U1401,2026-04-18 23:20:00,app_open
EV-501017,U1094,2026-04-18 23:24:00,app_open
EV-504610,U1401,2026-04-18 23:24:00,product_view
EV-505853,U1535,2026-04-18 23:25:00,app_open
EV-501018,U1094,2026-04-18 23:27:00,product_view
EV-505854,U1535,2026-04-18 23:28:00,product_view
EV-504611,U1401,2026-04-18 23:29:00,product_view
EV-505437,U1482,2026-04-18 23:29:00,app_open
EV-501019,U1094,2026-04-18 23:30:00,product_view
EV-501020,U1094,2026-04-18 23:32:00,product_view
EV-505855,U1535,2026-04-18 23:32:00,product_view
EV-501491,U1134,2026-04-18 23:33:00,app_open
EV-504612,U1401,2026-04-18 23:33:00,product_view
EV-505438,U1482,2026-04-18 23:34:00,product_view
EV-500740,U1076,2026-04-18 23:35:00,app_open
EV-501021,U1094,2026-04-18 23:35:00,add_to_cart
EV-504613,U1401,2026-04-18 23:36:00,add_to_cart
EV-505439,U1482,2026-04-18 23:36:00,product_view
EV-501022,U1094,2026-04-18 23:37:00,checkout_start
EV-501492,U1134,2026-04-18 23:37:00,product_view
EV-505856,U1535,2026-04-18 23:37:00,product_view
EV-504118,U1364,2026-04-18 23:38:00,app_open
EV-504614,U1401,2026-04-18 23:38:00,checkout_start
EV-500741,U1076,2026-04-18 23:39:00,product_view
EV-501023,U1094,2026-04-18 23:39:00,payment_success
EV-504615,U1401,2026-04-18 23:39:00,payment_success
EV-504119,U1364,2026-04-18 23:40:00,product_view
EV-505440,U1482,2026-04-18 23:40:00,product_view
EV-505857,U1535,2026-04-18 23:40:00,add_to_cart
EV-500742,U1076,2026-04-18 23:41:00,product_view
EV-502359,U1211,2026-04-18 23:41:00,app_open
EV-501493,U1134,2026-04-18 23:42:00,product_view
EV-504120,U1364,2026-04-18 23:42:00,product_view
EV-505441,U1482,2026-04-18 23:42:00,add_to_cart
EV-500743,U1076,2026-04-18 23:43:00,product_view
EV-505858,U1535,2026-04-18 23:44:00,checkout_start
EV-501494,U1134,2026-04-18 23:45:00,add_to_cart
EV-502360,U1211,2026-04-18 23:45:00,product_view
EV-504121,U1364,2026-04-18 23:45:00,add_to_cart
EV-500744,U1076,2026-04-18 23:46:00,add_to_cart
EV-505442,U1482,2026-04-18 23:46:00,checkout_start
EV-505859,U1535,2026-04-18 23:46:00,payment_success
EV-501495,U1134,2026-04-18 23:47:00,checkout_start
EV-505443,U1482,2026-04-18 23:47:00,payment_success
EV-500745,U1076,2026-04-18 23:48:00,checkout_start
EV-502361,U1211,2026-04-18 23:48:00,product_view
EV-501496,U1134,2026-04-18 23:49:00,payment_success
EV-504122,U1364,2026-04-18 23:49:00,checkout_start
EV-500746,U1076,2026-04-18 23:50:00,payment_success
EV-502072,U1189,2026-04-18 23:50:00,app_open
EV-504123,U1364,2026-04-18 23:50:00,payment_success
EV-502362,U1211,2026-04-18 23:51:00,add_to_cart
EV-502073,U1189,2026-04-18 23:54:00,product_view
EV-502363,U1211,2026-04-18 23:54:00,checkout_start
EV-502364,U1211,2026-04-18 23:55:00,payment_success
EV-502074,U1189,2026-04-18 23:57:00,add_to_cart
EV-502075,U1189,2026-04-19 00:00:00,checkout_start
EV-502076,U1189,2026-04-19 00:02:00,payment_success
EV-508838,U2102,2026-04-19 04:03:00,app_open
EV-508839,U2102,2026-04-19 04:06:00,product_view
EV-508840,U2102,2026-04-19 04:10:00,add_to_cart
EV-508341,U2143,2026-04-19 06:37:00,app_open
EV-508342,U2143,2026-04-19 06:40:00,product_view
EV-508343,U2143,2026-04-19 06:44:00,add_to_cart
EV-508291,U1958,2026-04-19 07:56:00,app_open
EV-508292,U1958,2026-04-19 07:59:00,product_view
EV-508293,U1958,2026-04-19 08:03:00,add_to_cart
EV-508934,U1003,2026-04-19 15:17:00,app_open
EV-508935,U1003,2026-04-19 15:20:00,product_view
EV-505444,U1482,2026-04-19 23:16:00,app_open
EV-504012,U1355,2026-04-19 23:17:00,app_open
EV-504013,U1355,2026-04-19 23:19:00,product_view
EV-505445,U1482,2026-04-19 23:21:00,product_view
EV-505934,U1543,2026-04-19 23:21:00,app_open
EV-506539,U1595,2026-04-19 23:21:00,app_open
EV-504683,U1406,2026-04-19 23:22:00,app_open
EV-504014,U1355,2026-04-19 23:23:00,add_to_cart
EV-505446,U1482,2026-04-19 23:23:00,add_to_cart
EV-505903,U1540,2026-04-19 23:23:00,app_open
EV-506305,U1573,2026-04-19 23:23:00,app_open
EV-500660,U1067,2026-04-19 23:24:00,app_open
EV-504684,U1406,2026-04-19 23:24:00,product_view
EV-505935,U1543,2026-04-19 23:24:00,product_view
EV-503053,U1273,2026-04-19 23:25:00,app_open
EV-506540,U1595,2026-04-19 23:25:00,product_view
EV-504015,U1355,2026-04-19 23:26:00,checkout_start
EV-505447,U1482,2026-04-19 23:26:00,checkout_start
EV-505936,U1543,2026-04-19 23:26:00,add_to_cart
EV-506306,U1573,2026-04-19 23:26:00,product_view
EV-500661,U1067,2026-04-19 23:27:00,product_view
EV-504016,U1355,2026-04-19 23:27:00,payment_success
EV-504685,U1406,2026-04-19 23:27:00,product_view
EV-504751,U1412,2026-04-19 23:27:00,app_open
EV-505448,U1482,2026-04-19 23:27:00,payment_success
EV-505904,U1540,2026-04-19 23:28:00,product_view
EV-506348,U1577,2026-04-19 23:28:00,app_open
EV-503054,U1273,2026-04-19 23:29:00,product_view
EV-506541,U1595,2026-04-19 23:29:00,add_to_cart
EV-502169,U1198,2026-04-19 23:30:00,app_open
EV-504686,U1406,2026-04-19 23:30:00,product_view
EV-505937,U1543,2026-04-19 23:30:00,checkout_start
EV-506307,U1573,2026-04-19 23:30:00,add_to_cart
EV-500662,U1067,2026-04-19 23:31:00,add_to_cart
EV-504752,U1412,2026-04-19 23:31:00,product_view
EV-505905,U1540,2026-04-19 23:32:00,add_to_cart
EV-505938,U1543,2026-04-19 23:32:00,payment_success
EV-506542,U1595,2026-04-19 23:32:00,checkout_start
EV-503055,U1273,2026-04-19 23:33:00,product_view
EV-504687,U1406,2026-04-19 23:33:00,add_to_cart
EV-506308,U1573,2026-04-19 23:33:00,checkout_start
EV-506349,U1577,2026-04-19 23:33:00,product_view
EV-505906,U1540,2026-04-19 23:34:00,checkout_start
EV-506543,U1595,2026-04-19 23:34:00,payment_success
EV-500663,U1067,2026-04-19 23:35:00,checkout_start
EV-502170,U1198,2026-04-19 23:35:00,product_view
EV-503056,U1273,2026-04-19 23:35:00,add_to_cart
EV-504753,U1412,2026-04-19 23:35:00,product_view
EV-506309,U1573,2026-04-19 23:35:00,payment_success
EV-506350,U1577,2026-04-19 23:35:00,add_to_cart
EV-500664,U1067,2026-04-19 23:36:00,payment_success
EV-504688,U1406,2026-04-19 23:36:00,checkout_start
EV-505907,U1540,2026-04-19 23:36:00,payment_success
EV-503057,U1273,2026-04-19 23:37:00,checkout_start
EV-503058,U1273,2026-04-19 23:38:00,payment_success
EV-504689,U1406,2026-04-19 23:38:00,payment_success
EV-506351,U1577,2026-04-19 23:38:00,checkout_start
EV-502171,U1198,2026-04-19 23:39:00,product_view
EV-504754,U1412,2026-04-19 23:40:00,product_view
EV-506352,U1577,2026-04-19 23:40:00,payment_success
EV-500941,U1088,2026-04-19 23:41:00,app_open
EV-500942,U1088,2026-04-19 23:43:00,product_view
EV-501024,U1094,2026-04-19 23:43:00,app_open
EV-504755,U1412,2026-04-19 23:43:00,add_to_cart
EV-502172,U1198,2026-04-19 23:44:00,product_view
EV-504756,U1412,2026-04-19 23:46:00,checkout_start
